Year,Site,Plot,Subplot,Species_name,Number,DPM_Height,Fencing,Treatment,
2026,A,4,Z1,Miscanthidium junceum,3,28.9,Fenced,TF,
2026,A,4,Z1,Megathyrsus maximus,7,61.5,Fenced,TF,
2026,A,4,Z1,Setaria incrassata,8,61.1,Fenced,TF,
2026,A,4,Z1,Heteropogon contortus,5,61.7,Fenced,TF,
2026,A,4,Z1,Themeda triandra,1,65.7,Fenced,TF,
2026,A,4,Z1,Urochloa nigropedata,1,NA,Fenced,TF,
2026,A,4,Z4,Digitaria eriantha,12,20.3,Unfenced,TF,
2026,A,4,Z4,Heteropogon contortus,5,19.2,Unfenced,TF,
2026,A,4,Z4,Urochloa trichopus,2,17.7,Unfenced,TF,
2026,A,4,Z4,NA,NA,16.5,Unfenced,TF,
2026,A,4,Z4,Aristida adscensionis,2,22.4,Unfenced,TF,
2026,A,4,Z4,Urochloa trichopus,3,25.8,Unfenced,TF,
2026,A,4,Z4,Digitaria eriantha,12,26.8,Unfenced,TF,
2026,A,4,Z4,Heteropogon contortus,4,26.1,Unfenced,TF,
2026,A,4,Z4,Bothriochloa insculpta,6,NA,Unfenced,TF,
2026,A,4,Z4,Megathyrsus maximus,1,NA,Unfenced,TF,
2026,A,4,Z4,Heteropogon contortus,6,28.9,Unfenced,TF,
2026,A,4,Z4,Bothriochloa insculpta,3,27.8,Unfenced,TF,
2026,A,4,Z4,Digitaria eriantha,11,25.8,Unfenced,TF,
2026,A,4,Z4,Megathyrsus maximus,2,24.1,Unfenced,TF,
2026,A,4,Z4,Heteropogon contortus,1,15.6,Unfenced,TF,
2026,A,4,Z4,Digitaria eriantha,18,12.3,Unfenced,TF,
2026,A,4,Z4,Urochloa trichopus,5,12.7,Unfenced,TF,
2026,A,4,Z4,NA,NA,13.3,Unfenced,TF,
2026,A,4,Z4,Aristida congesta c,5,12,Unfenced,TF,
2026,A,4,Z4,Eragrostis superba,2,11.7,Unfenced,TF,
2026,A,4,Z4,Heteropogon contortus,7,18.5,Unfenced,TF,
2026,A,4,Z4,Megathyrsus maximus,4,16.5,Unfenced,TF,
2026,A,4,Z4,Urochloa trichopus,1,NA,Unfenced,TF,
2026,A,4,Z2,Aristida adscensionis,1,17.7,Unfenced,TF,
2026,A,4,Z2,Megathyrsus maximus,2,14.7,Unfenced,TF,
2026,A,4,Z2,Digitaria eriantha,7,13.3,Unfenced,TF,
2026,A,4,Z2,Setaria incrassata,3,11,Unfenced,TF,
2026,A,4,Z2,Themeda triandra,6,NA,Unfenced,TF,
2026,A,4,Z2,Cymbopogon pospischilii,1,41.1,Unfenced,TF,
2026,A,4,Z2,Megathyrsus maximus,5,46.4,Unfenced,TF,
2026,A,4,Z2,Digitaria eriantha,7,29,Unfenced,TF,
2026,A,4,Z2,Heteropogon contortus,2,28,Unfenced,TF,
2026,A,4,Z2,Aristida adscensionis,6,48.9,Unfenced,TF,
2026,A,4,Z2,Digitaria eriantha,15,47.6,Unfenced,TF,
2026,A,4,Z2,Bothriochloa insculpta,4,47.7,Unfenced,TF,
2026,A,4,Z2,NA,NA,47,Unfenced,TF,
2026,A,4,Z2,Setaria incrassata,14,13.8,Unfenced,TF,
2026,A,4,Z2,Heteropogon contortus,6,21.6,Unfenced,TF,
2026,A,4,Z2,Cymbopogon pospischilii,1,21.4,Unfenced,TF,
2026,A,4,Z2,Urochloa trichopus,1,19.4,Unfenced,TF,
2026,A,4,Z2,Heteropogon contortus,4,26.5,Unfenced,TF,
2026,A,4,Z2,Digitaria eriantha,5,29,Unfenced,TF,
2026,A,4,Z2,Megathyrsus maximus,7,21.5,Unfenced,TF,
2026,A,4,Z2,Diheteropogon amplectens,2,49.1,Unfenced,TF,
2026,B,5,Z1,Heteropogon contortus,12,48.4,Fenced,THF,
2026,B,5,Z1,Aristida congesta b,4,49.4,Fenced,THF,
2026,B,5,Z1,Cynodon dactylon,14,40.5,Fenced,THF,
2026,B,5,Z1,Eragrostis cylindriflora,3,40.5,Fenced,THF,
2026,B,5,Z1,Digitaria eriantha,7,NA,Fenced,THF,
2026,B,5,Z1,Hyparrhenia filipendula,1,NA,Fenced,THF,
2026,B,5,Z1,Heteropogon contortus,9,69.7,Fenced,THF,
2026,B,5,Z1,Themeda triandra,3,67.5,Fenced,THF,
2026,B,5,Z1,Digitaria eriantha,8,65.2,Fenced,THF,
2026,B,5,Z1,Aristida congesta b,4,36.4,Fenced,THF,
2026,B,5,Z1,Digitaria eriantha,9,58.3,Fenced,THF,
2026,B,5,Z1,Themeda triandra,2,53.8,Fenced,THF,
2026,B,5,Z1,Aristida congesta b,1,46.9,Fenced,THF,
2026,B,5,Z1,NA,NA,47.3,Fenced,THF,
2026,B,5,Z1,Cynodon dactylon,24,51.3,Fenced,THF,
2026,B,5,Z1,Aristida diffusa,6,31.5,Fenced,THF,
2026,B,5,Z1,Bothriochloa insculpta,5,38.3,Fenced,THF,
2026,B,5,Z1,Cymbopogon nardus,1,48.7,Fenced,THF,
2026,B,5,Z1,Heteropogon contortus,12,44.5,Fenced,THF,
2026,B,5,Z1,Digitaria eriantha,13,61.7,Fenced,THF,
2026,B,5,Z1,Cynodon dactylon,5,63.9,Fenced,THF,
2026,B,5,Z1,Bothriochloa insculpta,3,69,Fenced,THF,
2026,B,5,Z1,Eragrostis superba,1,NA,Fenced,THF,
2026,B,5,Z3,Digitaria eriantha,5,67.7,Fenced,THF,
2026,B,5,Z3,Sporobolus africanus,3,42.9,Fenced,THF,
2026,B,5,Z3,NA,NA,60.6,Fenced,THF,
2026,B,5,Z3,NA,NA,60.6,Fenced,THF,
2026,B,5,Z3,Heteropogon contortus,7,52.3,Fenced,THF,
2026,B,5,Z3,Cynodon dactylon,22,67,Fenced,THF,
2026,B,5,Z3,Aristida congesta b,5,63.1,Fenced,THF,
2026,B,5,Z3,Setaria sphacelata,1,65.6,Fenced,THF,
2026,B,5,Z3,Heteropogon contortus,7,60.8,Fenced,THF,
2026,B,5,Z3,Digitaria eriantha,4,67.8,Fenced,THF,
2026,B,5,Z3,Cynodon dactylon,6,38.3,Fenced,THF,
2026,B,5,Z3,Aristida congesta b,3,37.6,Fenced,THF,
2026,B,5,Z3,Eragrostis superba,2,NA,Fenced,THF,
2026,B,5,Z3,Heteropogon contortus,9,55.6,Fenced,THF,
2026,B,5,Z3,Cymbopogon nardus,5,56.8,Fenced,THF,
2026,B,5,Z3,Aristida congesta b,7,63.9,Fenced,THF,
2026,B,5,Z3,NA,NA,52.4,Fenced,THF,
2026,B,5,Z3,Themeda triandra,2,12.5,Fenced,THF,
2026,B,5,Z3,Setaria sphacelata,3,12.5,Fenced,THF,
2026,B,5,Z3,Megathyrsus maximus,1,12.5,Fenced,THF,
2026,B,5,Z3,NA,NA,12,Fenced,THF,
2026,B,5,Z2,Heteropogon contortus,4,36,Unfenced,THF,
2026,B,5,Z2,Cynodon dactylon,6,40.1,Unfenced,THF,
2026,B,5,Z2,Digitaria eriantha,7,40.2,Unfenced,THF,
2026,B,5,Z2,Bothriochloa insculpta,1,37.6,Unfenced,THF,
2026,B,5,Z2,Megathyrsus maximus,1,NA,Unfenced,THF,
2026,B,5,Z2,Heteropogon contortus,4,11.7,Unfenced,THF,
2026,B,5,Z2,Digitaria eriantha,7,15.6,Unfenced,THF,
2026,B,5,Z2,Cynodon dactylon,8,17.3,Unfenced,THF,
2026,B,5,Z2,Megathyrsus maximus,3,18.4,Unfenced,THF,
2026,B,5,Z2,Heteropogon contortus,10,23.7,Unfenced,THF,
2026,B,5,Z2,Digitaria eriantha,5,20.6,Unfenced,THF,
2026,B,5,Z2,Themeda triandra,2,27.7,Unfenced,THF,
2026,B,5,Z2,Bothriochloa insculpta,3,25.7,Unfenced,THF,
2026,B,5,Z2,Heteropogon contortus,4,12.8,Unfenced,THF,
2026,B,5,Z2,Digitaria eriantha,6,18,Unfenced,THF,
2026,B,5,Z2,Megathyrsus maximus,3,12.1,Unfenced,THF,
2026,B,5,Z2,Eragrostis cylindriflora,4,13,Unfenced,THF,
2026,B,5,Z2,Themeda triandra,3,15.6,Unfenced,THF,
2026,B,5,Z2,Digitaria eriantha,7,47.2,Unfenced,THF,
2026,B,5,Z2,Bothriochloa insculpta,2,12.5,Unfenced,THF,
2026,B,5,Z2,Eragrostis superba,2,46.1,Unfenced,THF,
2026,B,5,Z2,Eragrostis cylindriflora,3,NA,Unfenced,THF,
2026,B,5,Z2,Heteropogon contortus,4,NA,Unfenced,THF,
2026,B,5,Z4,Heteropogon contortus,5,5.8,Unfenced,THF,
2026,B,5,Z4,Urochloa serrata,7,7.7,Unfenced,THF,
2026,B,5,Z4,Aristida congesta b,2,6.3,Unfenced,THF,
2026,B,5,Z4,NA,NA,8.1,Unfenced,THF,
2026,B,5,Z4,Heteropogon contortus,4,9.4,Unfenced,THF,
2026,B,5,Z4,Eragrostis superba,5,9.6,Unfenced,THF,
2026,B,5,Z4,Digitaria eriantha,8,10.4,Unfenced,THF,
2026,B,5,Z4,Bothriochloa insculpta,3,9.1,Unfenced,THF,
2026,B,5,Z4,Cymbopogon nardus,2,8.6,Unfenced,THF,
2026,B,5,Z4,Digitaria eriantha,5,8.4,Unfenced,THF,
2026,B,5,Z4,Aristida congesta b,4,7.3,Unfenced,THF,
2026,B,5,Z4,Bothriochloa insculpta,3,7.5,Unfenced,THF,
2026,B,5,Z4,Heteropogon contortus,4,NA,Unfenced,THF,
2026,B,5,Z4,Eragrostis superba,5,NA,Unfenced,THF,
2026,B,5,Z4,Sporobolus africanus,3,21,Unfenced,THF,
2026,B,5,Z4,Digitaria eriantha,9,20.5,Unfenced,THF,
2026,B,5,Z4,Cynodon dactylon,12,21.1,Unfenced,THF,
2026,B,5,Z4,Themeda triandra,1,21.3,Unfenced,THF,
2026,B,5,Z4,Heteropogon contortus,5,38.5,Unfenced,THF,
2026,B,5,Z4,Themeda triandra,3,31.7,Unfenced,THF,
2026,B,5,Z4,Eragrostis superba,2,26.2,Unfenced,THF,
2026,B,5,Z4,Cynodon dactylon,9,24,Unfenced,THF,
2026,B,5,Z4,Bothriochloa insculpta,4,NA,Unfenced,THF,
2026,B,5,Z4,Aristida congesta b,2,NA,Unfenced,THF,
2026,B,5,Z4,Setaria sphacelata,1,NA,Unfenced,THF,
2026,B,4,Z3,Cymbopogon caesius,4,38.2,Unfenced,TFB,
2026,B,4,Z3,Digitaria eriantha,7,32.4,Unfenced,TFB,
2026,B,4,Z3,Eragrostis superba,4,34.4,Unfenced,TFB,
2026,B,4,Z3,Aristida congesta b,3,60.1,Unfenced,TFB,
2026,B,4,Z3,Heteropogon contortus,8,NA,Unfenced,TFB,
2026,B,4,Z3,Aristida diffusa,12,27.1,Unfenced,TFB,
2026,B,4,Z3,Heteropogon contortus,6,28.8,Unfenced,TFB,
2026,B,4,Z3,Eragrostis cylindriflora,2,18.9,Unfenced,TFB,
2026,B,4,Z3,Digitaria eriantha,8,19.2,Unfenced,TFB,
2026,B,4,Z3,Heteropogon contortus,4,30.9,Unfenced,TFB,
2026,B,4,Z3,Setaria incrassata,3,30.3,Unfenced,TFB,
2026,B,4,Z3,Cymbopogon caesius,1,31,Unfenced,TFB,
2026,B,4,Z3,Hyperthelia dissoluta,5,30.3,Unfenced,TFB,
2026,B,4,Z3,Digitaria eriantha,4,NA,Unfenced,TFB,
2026,B,4,Z3,Eragrostis cylindriflora,2,NA,Unfenced,TFB,
2026,B,4,Z3,Hyparrhenia filipendula,1,49.6,Unfenced,TFB,
2026,B,4,Z3,Cymbopogon nardus,2,31.4,Unfenced,TFB,
2026,B,4,Z3,Melinis repens,1,24.5,Unfenced,TFB,
2026,B,4,Z3,Setaria incrassata,2,20.8,Unfenced,TFB,
2026,B,4,Z3,Heteropogon contortus,3,NA,Unfenced,TFB,
2026,B,4,Z3,Heteropogon contortus,7,6.5,Unfenced,TFB,
2026,B,4,Z3,Digitaria eriantha,4,6,Unfenced,TFB,
2026,B,4,Z3,Aristida adscensionis,3,5.1,Unfenced,TFB,
2026,B,4,Z3,Eragrostis superba,2,5.5,Unfenced,TFB,
2026,B,4,Z4,Heteropogon contortus,8,29.6,Unfenced,TFB,
2026,B,4,Z4,Melinis repens,2,25.1,Unfenced,TFB,
2026,B,4,Z4,Digitaria eriantha,13,21.7,Unfenced,TFB,
2026,B,4,Z4,Aristida congesta b,4,22.7,Unfenced,TFB,
2026,B,4,Z4,Heteropogon contortus,3,27.8,Unfenced,TFB,
2026,B,4,Z4,Eragrostis superba,3,23.2,Unfenced,TFB,
2026,B,4,Z4,Digitaria eriantha,14,20.4,Unfenced,TFB,
2026,B,4,Z4,Aristida congesta b,2,30.8,Unfenced,TFB,
2026,B,4,Z4,Cymbopogon caesius,2,NA,Unfenced,TFB,
2026,B,4,Z4,Cymbopogon caesius,4,16.3,Unfenced,TFB,
2026,B,4,Z4,Heteropogon contortus,10,23,Unfenced,TFB,
2026,B,4,Z4,Digitaria eriantha,7,18.5,Unfenced,TFB,
2026,B,4,Z4,Eragrostis curvula,1,21.7,Unfenced,TFB,
2026,B,4,Z4,Heteropogon contortus,6,45.9,Unfenced,TFB,
2026,B,4,Z4,Cymbopogon caesius,4,42.1,Unfenced,TFB,
2026,B,4,Z4,Setaria sphacelata,4,31.7,Unfenced,TFB,
2026,B,4,Z4,Aristida adscensionis,2,33.3,Unfenced,TFB,
2026,B,4,Z4,Sporobolus africanus,1,NA,Unfenced,TFB,
2026,B,4,Z4,Heteropogon contortus,7,42.1,Unfenced,TFB,
2026,B,4,Z4,Digitaria eriantha,2,24.2,Unfenced,TFB,
2026,B,4,Z4,Eragrostis superba,2,3,Unfenced,TFB,
2026,B,4,Z4,Urochloa nigropedata,8,4.1,Unfenced,TFB,
2026,B,4,Z1,Heteropogon contortus,8,23,Fenced,TFB,
2026,B,4,Z1,Digitaria eriantha,21,29.5,Fenced,TFB,
2026,B,4,Z1,Aristida congesta b,3,26.8,Fenced,TFB,
2026,B,4,Z1,NA,NA,36.1,Fenced,TFB,
2026,B,4,Z1,Heteropogon contortus,7,45.9,Fenced,TFB,
2026,B,4,Z1,Aristida congesta b,5,45.3,Fenced,TFB,
2026,B,4,Z1,Cymbopogon caesius,3,48.7,Fenced,TFB,
2026,B,4,Z1,Digitaria eriantha,8,45.6,Fenced,TFB,
2026,B,4,Z1,Heteropogon contortus,9,48.5,Fenced,TFB,
2026,B,4,Z1,Digitaria eriantha,8,48.4,Fenced,TFB,
2026,B,4,Z1,Themeda triandra,3,48.6,Fenced,TFB,
2026,B,4,Z1,Cymbopogon caesius,1,47.6,Fenced,TFB,
2026,B,4,Z1,Heteropogon contortus,5,45.3,Fenced,TFB,
2026,B,4,Z1,Digitaria eriantha,7,30,Fenced,TFB,
2026,B,4,Z1,Cymbopogon caesius,1,48.4,Fenced,TFB,
2026,B,4,Z1,Eragrostis superba,2,30.4,Fenced,TFB,
2026,B,4,Z1,Heteropogon contortus,13,43.6,Fenced,TFB,
2026,B,4,Z1,Cymbopogon caesius,4,70,Fenced,TFB,
2026,B,4,Z1,Eragrostis superba,3,68.9,Fenced,TFB,
2026,B,4,Z1,NA,NA,69.8,Fenced,TFB,
2026,B,4,Z2,Heteropogon contortus,6,28.4,Fenced,TFB,
2026,B,4,Z2,Digitaria eriantha,3,26.6,Fenced,TFB,
2026,B,4,Z2,Cymbopogon caesius,3,24.7,Fenced,TFB,
2026,B,4,Z2,Themeda triandra,2,36.5,Fenced,TFB,
2026,B,4,Z2,Aristida congesta c,4,NA,Fenced,TFB,
2026,B,4,Z2,Aristida diffusa,20,40.3,Fenced,TFB,
2026,B,4,Z2,Digitaria eriantha,8,46.7,Fenced,TFB,
2026,B,4,Z2,Heteropogon contortus,4,46.2,Fenced,TFB,
2026,B,4,Z2,NA,NA,45.3,Fenced,TFB,
2026,B,4,Z2,Cymbopogon caesius,1,32.3,Fenced,TFB,
2026,B,4,Z2,Heteropogon contortus,8,32,Fenced,TFB,
2026,B,4,Z2,Megathyrsus maximus,2,46.1,Fenced,TFB,
2026,B,4,Z2,Tragus berteronianus,3,30,Fenced,TFB,
2026,B,4,Z2,Heteropogon contortus,16,44.2,Fenced,TFB,
2026,B,4,Z2,Cymbopogon caesius,1,65,Fenced,TFB,
2026,B,4,Z2,Eragrostis superba,2,60.6,Fenced,TFB,
2026,B,4,Z2,NA,NA,60.1,Fenced,TFB,
2026,B,4,Z2,Heteropogon contortus,22,42.8,Fenced,TFB,
2026,B,4,Z2,Megathyrsus maximus,3,41,Fenced,TFB,
2026,B,4,Z2,Aristida congesta c,2,42,Fenced,TFB,
2026,B,4,Z2,Eragrostis cylindriflora,3,42.4,Fenced,TFB,
2026,B,3,Z4,Heteropogon contortus,7,26.2,Unfenced,TF,
2026,B,3,Z4,Aristida congesta c,6,20.8,Unfenced,TF,
2026,B,3,Z4,Cymbopogon pospischilii,2,18.9,Unfenced,TF,
2026,B,3,Z4,Eragrostis superba,2,18.4,Unfenced,TF,
2026,B,3,Z4,Setaria sphacelata,2,NA,Unfenced,TF,
2026,B,3,Z4,Digitaria eriantha,6,NA,Unfenced,TF,
2026,B,3,Z4,Heteropogon contortus,6,25.3,Unfenced,TF,
2026,B,3,Z4,Digitaria eriantha,14,16.9,Unfenced,TF,
2026,B,3,Z4,Eragrostis gummiflua,6,16.8,Unfenced,TF,
2026,B,3,Z4,Cymbopogon pospischilii,3,15.2,Unfenced,TF,
2026,B,3,Z4,Heteropogon contortus,5,16.3,Unfenced,TF,
2026,B,3,Z4,Digitaria eriantha,8,18.7,Unfenced,TF,
2026,B,3,Z4,Cymbopogon caesius,2,15.4,Unfenced,TF,
2026,B,3,Z4,Aristida congesta c,3,15,Unfenced,TF,
2026,B,3,Z4,Cymbopogon pospischilii,2,NA,Unfenced,TF,
2026,B,3,Z4,Setaria incrassata,2,NA,Unfenced,TF,
2026,B,3,Z4,Heteropogon contortus,15,45.4,Unfenced,TF,
2026,B,3,Z4,Eragrostis cylindriflora,3,45.8,Unfenced,TF,
2026,B,3,Z4,Melinis repens,1,45,Unfenced,TF,
2026,B,3,Z4,NA,NA,45.1,Unfenced,TF,
2026,B,3,Z4,Heteropogon contortus,15,23.8,Unfenced,TF,
2026,B,3,Z4,Cymbopogon pospischilii,2,28.6,Unfenced,TF,
2026,B,3,Z4,Aristida congesta c,2,29.1,Unfenced,TF,
2026,B,3,Z4,Melinis repens,1,27,Unfenced,TF,
2026,B,3,Z3,Heteropogon contortus,16,28.4,Unfenced,TF,
2026,B,3,Z3,Cymbopogon pospischilii,4,23.1,Unfenced,TF,
2026,B,3,Z3,Cymbopogon caesius,2,24.4,Unfenced,TF,
2026,B,3,Z3,Eragrostis superba,3,24,Unfenced,TF,
2026,B,3,Z3,Heteropogon contortus,11,21.4,Unfenced,TF,
2026,B,3,Z3,Digitaria eriantha,10,30.9,Unfenced,TF,
2026,B,3,Z3,Eragrostis curvula,2,19.9,Unfenced,TF,
2026,B,3,Z3,Eragrostis superba,1,19.5,Unfenced,TF,
2026,B,3,Z3,Heteropogon contortus,15,29.3,Unfenced,TF,
2026,B,3,Z3,Aristida congesta c,3,27.7,Unfenced,TF,
2026,B,3,Z3,Eragrostis curvula,4,25.3,Unfenced,TF,
2026,B,3,Z3,Cymbopogon caesius,3,23,Unfenced,TF,
2026,B,3,Z3,Digitaria eriantha,10,NA,Unfenced,TF,
2026,B,3,Z3,Eragrostis superba,1,NA,Unfenced,TF,
2026,B,3,Z3,Aristida diffusa,18,22.3,Unfenced,TF,
2026,B,3,Z3,Heteropogon contortus,6,24.5,Unfenced,TF,
2026,B,3,Z3,Themeda triandra,3,23.7,Unfenced,TF,
2026,B,3,Z3,Digitaria eriantha,8,23.4,Unfenced,TF,
2026,B,3,Z3,Eragrostis gummiflua,4,NA,Unfenced,TF,
2026,B,3,Z3,Urochloa serrata,3,NA,Unfenced,TF,
2026,B,3,Z3,Heteropogon contortus,13,46.5,Unfenced,TF,
2026,B,3,Z3,Digitaria eriantha,14,41.3,Unfenced,TF,
2026,B,3,Z3,Aristida congesta b,2,47,Unfenced,TF,
2026,B,3,Z3,NA,NA,46.8,Unfenced,TF,
2026,B,3,Z2,Heteropogon contortus,13,43,Fenced,TF,
2026,B,3,Z2,Melinis repens,1,32.6,Fenced,TF,
2026,B,3,Z2,Cymbopogon caesius,5,35.3,Fenced,TF,
2026,B,3,Z2,Setaria incrassata,2,60.8,Fenced,TF,
2026,B,3,Z2,Heteropogon contortus,13,52.4,Fenced,TF,
2026,B,3,Z2,Themeda triandra,3,49.7,Fenced,TF,
2026,B,3,Z2,Melinis repens,4,61.9,Fenced,TF,
2026,B,3,Z2,Eragrostis cylindriflora,3,69,Fenced,TF,
2026,B,3,Z2,Setaria incrassata,2,NA,Fenced,TF,
2026,B,3,Z2,Cymbopogon caesius,7,40.4,Fenced,TF,
2026,B,3,Z2,Eragrostis cylindriflora,2,60.9,Fenced,TF,
2026,B,3,Z2,Setaria sphacelata,2,62.1,Fenced,TF,
2026,B,3,Z2,Aristida congesta c,3,64.9,Fenced,TF,
2026,B,3,Z2,Melinis repens,1,NA,Fenced,TF,
2026,B,3,Z2,Heteropogon contortus,4,NA,Fenced,TF,
2026,B,3,Z2,Themeda triandra,1,NA,Fenced,TF,
2026,B,3,Z2,Heteropogon contortus,13,68.2,Fenced,TF,
2026,B,3,Z2,Cymbopogon caesius,4,49.8,Fenced,TF,
2026,B,3,Z2,Melinis repens,1,62.5,Fenced,TF,
2026,B,3,Z2,NA,NA,61.9,Fenced,TF,
2026,B,3,Z2,Heteropogon contortus,8,52.8,Fenced,TF,
2026,B,3,Z2,Digitaria eriantha,6,40.7,Fenced,TF,
2026,B,3,Z2,Cymbopogon pospischilii,2,39.4,Fenced,TF,
2026,B,3,Z2,NA,NA,30.8,Fenced,TF,
2026,B,3,Z1,Heteropogon contortus,13,16,Fenced,TF,
2026,B,3,Z1,Melinis repens,3,19.7,Fenced,TF,
2026,B,3,Z1,Eragrostis superba,4,18.7,Fenced,TF,
2026,B,3,Z1,Aristida congesta c,4,18.8,Fenced,TF,
2026,B,3,Z1,Cymbopogon pospischilii,3,NA,Fenced,TF,
2026,B,3,Z1,Heteropogon contortus,3,50.9,Fenced,TF,
2026,B,3,Z1,Cymbopogon pospischilii,5,56,Fenced,TF,
2026,B,3,Z1,Cymbopogon caesius,1,35.8,Fenced,TF,
2026,B,3,Z1,Digitaria eriantha,10,55.1,Fenced,TF,
2026,B,3,Z1,Cynodon dactylon,3,NA,Fenced,TF,
2026,B,3,Z1,Themeda triandra,2,NA,Fenced,TF,
2026,B,3,Z1,Heteropogon contortus,5,37.6,Fenced,TF,
2026,B,3,Z1,Cymbopogon pospischilii,3,27.5,Fenced,TF,
2026,B,3,Z1,Melinis repens,2,47.2,Fenced,TF,
2026,B,3,Z1,Eragrostis superba,2,49.8,Fenced,TF,
2026,B,3,Z1,Themeda triandra,3,NA,Fenced,TF,
2026,B,3,Z1,Aristida congesta c,8,NA,Fenced,TF,
2026,B,3,Z1,Setaria incrassata,2,NA,Fenced,TF,
2026,B,3,Z1,Cymbopogon pospischilii,3,48.8,Fenced,TF,
2026,B,3,Z1,Bothriochloa insculpta,3,60.6,Fenced,TF,
2026,B,3,Z1,Melinis repens,2,60.7,Fenced,TF,
2026,B,3,Z1,Heteropogon contortus,3,45.6,Fenced,TF,
2026,B,3,Z1,Heteropogon contortus,6,34.5,Fenced,TF,
2026,B,3,Z1,Themeda triandra,8,36.4,Fenced,TF,
2026,B,3,Z1,Cynodon dactylon,6,36,Fenced,TF,
2026,B,3,Z1,Eragrostis superba,2,37,Fenced,TF,
2026,B,2,Z4,Heteropogon contortus,7,11.4,Unfenced,F,
2026,B,2,Z4,Sporobolus africanus,1,10.2,Unfenced,F,
2026,B,2,Z4,Themeda triandra,3,9.5,Unfenced,F,
2026,B,2,Z4,Eragrostis cylindriflora,3,8.8,Unfenced,F,
2026,B,2,Z4,Cymbopogon caesius,1,15.6,Unfenced,F,
2026,B,2,Z4,Heteropogon contortus,3,22.4,Unfenced,F,
2026,B,2,Z4,Bothriochloa insculpta,3,23.1,Unfenced,F,
2026,B,2,Z4,Setaria sphacelata,1,20.3,Unfenced,F,
2026,B,2,Z4,Eragrostis superba,3,NA,Unfenced,F,
2026,B,2,Z4,Eragrostis gummiflua,4,NA,Unfenced,F,
2026,B,2,Z4,Aristida congesta b,1,NA,Unfenced,F,
2026,B,2,Z4,Heteropogon contortus,6,23.2,Unfenced,F,
2026,B,2,Z4,Aristida adscensionis,2,23.6,Unfenced,F,
2026,B,2,Z4,NA,NA,21.5,Unfenced,F,
2026,B,2,Z4,NA,NA,19.2,Unfenced,F,
2026,B,2,Z4,Heteropogon contortus,4,3.9,Unfenced,F,
2026,B,2,Z4,Aristida congesta c,3,0,Unfenced,F,
2026,B,2,Z4,Eragrostis gummiflua,2,0,Unfenced,F,
2026,B,2,Z4,NA,NA,0,Unfenced,F,
2026,B,2,Z4,Heteropogon contortus,3,20.6,Unfenced,F,
2026,B,2,Z4,Cymbopogon pospischilii,3,18.2,Unfenced,F,
2026,B,2,Z4,Cymbopogon caesius,2,17,Unfenced,F,
2026,B,2,Z4,Aristida diffusa,2,16.8,Unfenced,F,
2026,B,2,Z2,Heteropogon contortus,9,16,Unfenced,F,
2026,B,2,Z2,Bothriochloa insculpta,10,20,Unfenced,F,
2026,B,2,Z2,Eragrostis gummiflua,5,16.8,Unfenced,F,
2026,B,2,Z2,NA,NA,16.8,Unfenced,F,
2026,B,2,Z2,Heteropogon contortus,15,9.2,Unfenced,F,
2026,B,2,Z2,Aristida nemorivaga,3,9.1,Unfenced,F,
2026,B,2,Z2,Melinis repens,2,9.8,Unfenced,F,
2026,B,2,Z2,Eragrostis superba,2,9.4,Unfenced,F,
2026,B,2,Z2,Cymbopogon caesius,4,25.6,Unfenced,F,
2026,B,2,Z2,Heteropogon contortus,10,25.6,Unfenced,F,
2026,B,2,Z2,Urochloa trichopus,1,20.1,Unfenced,F,
2026,B,2,Z2,Digitaria eriantha,2,20.2,Unfenced,F,
2026,B,2,Z2,Eragrostis gummiflua,2,NA,Unfenced,F,
2026,B,2,Z2,Heteropogon contortus,2,21.1,Unfenced,F,
2026,B,2,Z2,NA,NA,15,Unfenced,F,
2026,B,2,Z2,NA,NA,8.9,Unfenced,F,
2026,B,2,Z2,NA,NA,5.8,Unfenced,F,
2026,B,2,Z2,Digitaria eriantha,6,9.2,Unfenced,F,
2026,B,2,Z2,Themeda triandra,2,14.4,Unfenced,F,
2026,B,2,Z2,Hyparrhenia filipendula,4,15.2,Unfenced,F,
2026,B,2,Z2,NA,NA,13,Unfenced,F,
2026,B,2,Z1,Urochloa serrata,5,14.7,Fenced,F,
2026,B,2,Z1,Bothriochloa insculpta,6,16.6,Fenced,F,
2026,B,2,Z1,Aristida congesta b,11,17,Fenced,F,
2026,B,2,Z1,Heteropogon contortus,6,17.6,Fenced,F,
2026,B,2,Z1,Melinis repens,1,NA,Fenced,F,
2026,B,2,Z1,Themeda triandra,4,21,Fenced,F,
2026,B,2,Z1,Aristida congesta c,1,25,Fenced,F,
2026,B,2,Z1,Heteropogon contortus,4,30.2,Fenced,F,
2026,B,2,Z1,NA,NA,31.1,Fenced,F,
2026,B,2,Z1,Heteropogon contortus,5,39.7,Fenced,F,
2026,B,2,Z1,Cymbopogon caesius,3,36.2,Fenced,F,
2026,B,2,Z1,Aristida congesta c,2,36.5,Fenced,F,
2026,B,2,Z1,Digitaria eriantha,5,31.7,Fenced,F,
2026,B,2,Z1,Heteropogon contortus,17,33.8,Fenced,F,
2026,B,2,Z1,Eragrostis superba,3,25.3,Fenced,F,
2026,B,2,Z1,Aristida congesta c,1,25.2,Fenced,F,
2026,B,2,Z1,Digitaria eriantha,13,35.5,Fenced,F,
