Date,Site,Plot,Subplot,Quadrat,Species_name,Number,DPM_Height,Fencing,Treatment,
14/04/2025,A,3,Z2,1,Cymbopogon excavatus,2,32.7,Unfenced,TFB,
14/04/2025,A,3,Z2,1,Urochloa mosambicensis,1,3.8,Unfenced,TFB,
14/04/2025,A,3,Z2,1,,,3.8,Unfenced,TFB,
14/04/2025,A,3,Z2,1,,,8.1,Unfenced,TFB,
14/04/2025,A,3,Z2,5,Bothriochloa insculpta,8,17.3,Unfenced,TFB,
14/04/2025,A,3,Z2,5,Miscanthus junceus,1,11.5,Unfenced,TFB,
14/04/2025,A,3,Z2,5,Setaria incressata,3,14.4,Unfenced,TFB,
14/04/2025,A,3,Z2,5,,,14.2,Unfenced,TFB,
14/04/2025,A,3,Z2,4,Bothriochloa insculpta,3,12.3,Unfenced,TFB,
14/04/2025,A,3,Z2,4,Digitaria erianthra,16,10.5,Unfenced,TFB,
14/04/2025,A,3,Z2,4,Eragrostis gummiflua,1,14.3,Unfenced,TFB,
14/04/2025,A,3,Z2,4,,,13.2,Unfenced,TFB,
14/04/2025,A,3,Z2,3,Hyparrhenia hirta,5,26.2,Unfenced,TFB,
14/04/2025,A,3,Z2,3,Miscanthus junceus,2,6.4,Unfenced,TFB,
14/04/2025,A,3,Z2,3,,,4.3,Unfenced,TFB,
14/04/2025,A,3,Z2,3,,,18.6,Unfenced,TFB,
14/04/2025,A,3,Z2,2,Aristida congesta C,15,15.2,Unfenced,TFB,
14/04/2025,A,3,Z2,2,Bothriochloa insculpta,6,14.4,Unfenced,TFB,
14/04/2025,A,3,Z2,2,,,11.7,Unfenced,TFB,
14/04/2025,A,3,Z2,2,,,12.7,Unfenced,TFB,
14/04/2025,A,3,Z4,4,Urochloa mosambicensis,3,23,Unfenced,TFB,
14/04/2025,A,3,Z4,4,Cymbopogon excavatus,9,25.7,Unfenced,TFB,
14/04/2025,A,3,Z4,4,Brachiaria serrata,2,29.4,Unfenced,TFB,
14/04/2025,A,3,Z4,4,,,5.4,Unfenced,TFB,
14/04/2025,A,3,Z4,1,Urochloa mosambicensis,3,17.3,Unfenced,TFB,
14/04/2025,A,3,Z4,1,Aristida congesta C,1,5.1,Unfenced,TFB,
14/04/2025,A,3,Z4,1,Hyperthelia dissoluta,1,5.1,Unfenced,TFB,
14/04/2025,A,3,Z4,1,,,0,Unfenced,TFB,
14/04/2025,A,3,Z4,2,Setaria sphacelata,2,12.9,Unfenced,TFB,
14/04/2025,A,3,Z4,2,Heteropogon contortus,2,10.3,Unfenced,TFB,
14/04/2025,A,3,Z4,2,Brachiaria serrata,5,17.4,Unfenced,TFB,
14/04/2025,A,3,Z4,2,,,11.4,Unfenced,TFB,
14/04/2025,A,3,Z4,3,Urochloa mosambicensis,3,11.5,Unfenced,TFB,
14/04/2025,A,3,Z4,3,Heteropogon contortus,1,19.3,Unfenced,TFB,
14/04/2025,A,3,Z4,3,,,20.4,Unfenced,TFB,
14/04/2025,A,3,Z4,3,,,49.9,Unfenced,TFB,
14/04/2025,A,3,Z4,5,Hyperthelia dissoluta,6,50.3,Unfenced,TFB,
14/04/2025,A,3,Z4,5,Aristida congesta C,1,29.9,Unfenced,TFB,
14/04/2025,A,3,Z4,5,Urochloa mosambicensis,3,24.7,Unfenced,TFB,
14/04/2025,A,3,Z4,5,,,23.8,Unfenced,TFB,
14/04/2025,A,4,Z3,2,Hyperrhenia filipendula,3,18,Fenced,TF,
14/04/2025,A,4,Z3,2,Bothriochloa insculpta,8,23.6,Fenced,TF,
14/04/2025,A,4,Z3,2,Setaria incressata,1,20.9,Fenced,TF,
14/04/2025,A,4,Z3,2,,,21.1,Fenced,TF,
14/04/2025,A,4,Z3,1,Hyperthelia dissoluta,1,16,Fenced,TF,
14/04/2025,A,4,Z3,1,Bothriochloa insculpta,12,17.4,Fenced,TF,
14/04/2025,A,4,Z3,1,,,19.1,Fenced,TF,
14/04/2025,A,4,Z3,1,,,18.2,Fenced,TF,
14/04/2025,A,4,Z3,5,Bothriochloa insculpta,12,12.1,Fenced,TF,
14/04/2025,A,4,Z3,5,Heteropogon contortus,1,13.4,Fenced,TF,
14/04/2025,A,4,Z3,5,Andropogon eucomas,1,13.9,Fenced,TF,
14/04/2025,A,4,Z3,5,,,16.7,Fenced,TF,
14/04/2025,A,4,Z3,3,Cymbopogon excavatus,3,26.4,Fenced,TF,
14/04/2025,A,4,Z3,3,Bothriochloa insculpta,5,22.7,Fenced,TF,
14/04/2025,A,4,Z3,3,,,23.9,Fenced,TF,
14/04/2025,A,4,Z3,3,,,12.2,Fenced,TF,
14/04/2025,A,4,Z3,4,Digitaria erianthra,6,14.3,Fenced,TF,
14/04/2025,A,4,Z3,4,Bothriochloa insculpta,3,17.2,Fenced,TF,
14/04/2025,A,4,Z3,4,,,15.8,Fenced,TF,
14/04/2025,A,4,Z3,4,,,15.9,Fenced,TF,
14/04/2025,A,4,Z1,2,Urochloa mosambicensis,1,13.3,Fenced,TF,
14/04/2025,A,4,Z1,2,Diheteropogon anplactence,3,12.8,Fenced,TF,
14/04/2025,A,4,Z1,2,Bothriochloa insculpta,13,13.8,Fenced,TF,
14/04/2025,A,4,Z1,2,Heteropogon contortus,1,12.2,Fenced,TF,
14/04/2025,A,4,Z1,2,Eragrostis gummiflua,3,,Fenced,TF,
14/04/2025,A,4,Z1,5,Bothriochloa insculpta,14,36,Fenced,TF,
14/04/2025,A,4,Z1,5,,,37.4,Fenced,TF,
14/04/2025,A,4,Z1,5,,,37.2,Fenced,TF,
14/04/2025,A,4,Z1,5,,,31.4,Fenced,TF,
14/04/2025,A,4,Z1,1,Heteropogon contortus,1,28.7,Fenced,TF,
14/04/2025,A,4,Z1,1,Urochloa mosambicensis,1,16.6,Fenced,TF,
14/04/2025,A,4,Z1,1,Bothriochloa insculpta,10,24.4,Fenced,TF,
14/04/2025,A,4,Z1,1,,,23.4,Fenced,TF,
14/04/2025,A,4,Z1,4,Urochloa mosambicensis,5,18.1,Fenced,TF,
14/04/2025,A,4,Z1,4,Andropogon eucomas,3,21.1,Fenced,TF,
14/04/2025,A,4,Z1,4,Bothriochloa insculpta,9,24.2,Fenced,TF,
14/04/2025,A,4,Z1,4,,,18.2,Fenced,TF,
14/04/2025,A,4,Z2,1,Digitaria erianthra,4,13.3,Unfenced,TF,
14/04/2025,A,4,Z2,1,Aristida adscensionis,1,18.5,Unfenced,TF,
14/04/2025,A,4,Z2,1,Bothriochloa insculpta,8,15.1,Unfenced,TF,
14/04/2025,A,4,Z2,1,,,15.2,Unfenced,TF,
14/04/2025,A,4,Z2,2,Hyperrhenia filipendula,3,16.6,Unfenced,TF,
14/04/2025,A,4,Z2,2,Cymbopogon excavatus,1,15.2,Unfenced,TF,
14/04/2025,A,4,Z2,2,Miscanthus junceus,3,13.3,Unfenced,TF,
14/04/2025,A,4,Z2,2,Heteropogon contortus,3,13.6,Unfenced,TF,
14/04/2025,A,4,Z2,2,Urochloa mosambicensis,1,,Unfenced,TF,
14/04/2025,A,4,Z2,4,Setaria incressata,12,13.4,Unfenced,TF,
14/04/2025,A,4,Z2,4,Cymbopogon excavatus,1,14,Unfenced,TF,
14/04/2025,A,4,Z2,4,Hyparrhenia hirta,1,15.1,Unfenced,TF,
14/04/2025,A,4,Z2,4,Heteropogon contortus,3,15.9,Unfenced,TF,
14/04/2025,A,4,Z2,4,Diheteropogon anplactence,1,,Unfenced,TF,
14/04/2025,A,4,Z2,5,Heteropogon contortus,2,26.8,Unfenced,TF,
14/04/2025,A,4,Z2,5,Digitaria erianthra,5,17.6,Unfenced,TF,
14/04/2025,A,4,Z2,5,,,16.8,Unfenced,TF,
14/04/2025,A,4,Z2,5,,,15.1,Unfenced,TF,
14/04/2025,A,4,Z2,3,Heteropogon contortus,4,15.8,Unfenced,TF,
14/04/2025,A,4,Z2,3,Digitaria erianthra,3,12.2,Unfenced,TF,
14/04/2025,A,4,Z2,3,Diheteropogon anplactence,2,17.4,Unfenced,TF,
14/04/2025,A,4,Z2,3,Panicum maximum,7,17.7,Unfenced,TF,
14/04/2025,A,4,Z4,1,Urochloa mosambicensis,1,20.3,Unfenced,TF,
14/04/2025,A,4,Z4,1,Digitaria erianthra,6,16.9,Unfenced,TF,
14/04/2025,A,4,Z4,1,Bothriochloa insculpta,9,18.4,Unfenced,TF,
14/04/2025,A,4,Z4,1,Heteropogon contortus,3,18,Unfenced,TF,
14/04/2025,A,4,Z4,1,Melinis repens,4,,Unfenced,TF,
14/04/2025,A,4,Z4,4,Bothriochloa insculpta,9,24.8,Unfenced,TF,
14/04/2025,A,4,Z4,4,Heteropogon contortus,5,23.7,Unfenced,TF,
14/04/2025,A,4,Z4,4,Digitaria erianthra,4,21.8,Unfenced,TF,
14/04/2025,A,4,Z4,4,,,20.4,Unfenced,TF,
14/04/2025,A,4,Z4,2,Heteropogon contortus,9,11.6,Unfenced,TF,
14/04/2025,A,4,Z4,2,Eragrostis superba,1,15.9,Unfenced,TF,
14/04/2025,A,4,Z4,2,Aristida congesta C,5,19.6,Unfenced,TF,
14/04/2025,A,4,Z4,2,,,8.4,Unfenced,TF,
14/04/2025,A,4,Z4,5,Heteropogon contortus,4,11.5,Unfenced,TF,
14/04/2025,A,4,Z4,5,Digitaria erianthra,20,14.9,Unfenced,TF,
14/04/2025,A,4,Z4,5,Eragrostis superba,1,15.4,Unfenced,TF,
14/04/2025,A,4,Z4,5,,,16.3,Unfenced,TF,
14/04/2025,A,4,Z4,3,Urochloa mosambicensis,3,22.1,Unfenced,TF,
14/04/2025,A,4,Z4,3,Digitaria erianthra,13,19.4,Unfenced,TF,
14/04/2025,A,4,Z4,3,Heteropogon contortus,4,18.3,Unfenced,TF,
14/04/2025,A,4,Z4,3,,,16.7,Unfenced,TF,
15/04/2025,E,4,Z3,1,Eragrostis curvula,2,9.6,Fenced,TFB,
15/04/2025,E,4,Z3,1,Panicum maximum,4,13.7,Fenced,TFB,
15/04/2025,E,4,Z3,1,Chloris virgata,3,13.3,Fenced,TFB,
15/04/2025,E,4,Z3,1,Dactyloctenium giganteum,2,13.4,Fenced,TFB,
15/04/2025,E,4,Z3,1,Setaria incressata,1,,Fenced,TFB,
15/04/2025,E,4,Z3,2,Sporobolus africanus,1,0,Fenced,TFB,
15/04/2025,E,4,Z3,2,,,0,Fenced,TFB,
15/04/2025,E,4,Z3,2,,,0,Fenced,TFB,
15/04/2025,E,4,Z3,2,,,1.6,Fenced,TFB,
15/04/2025,E,4,Z3,3,Heteropogon contortus,3,11.4,Fenced,TFB,
15/04/2025,E,4,Z3,3,,,8.8,Fenced,TFB,
15/04/2025,E,4,Z3,3,,,0,Fenced,TFB,
15/04/2025,E,4,Z3,3,,,0,Fenced,TFB,
15/04/2025,E,4,Z3,5,Heteropogon contortus,3,8.4,Fenced,TFB,
15/04/2025,E,4,Z3,5,Enteropogon macrostachyus,2,6.2,Fenced,TFB,
15/04/2025,E,4,Z3,5,Setaria incressata,1,7.8,Fenced,TFB,
15/04/2025,E,4,Z3,5,Eragrostis viscosa,2,0,Fenced,TFB,
15/04/2025,E,4,Z3,5,Brachiaria brizantha,2,,Fenced,TFB,
15/04/2025,E,4,Z3,4,Heteropogon contortus,2,3.3,Fenced,TFB,
15/04/2025,E,4,Z3,4,Brachiaria brizantha,1,4.1,Fenced,TFB,
15/04/2025,E,4,Z3,4,Eragrostis gummiflua,10,3.4,Fenced,TFB,
15/04/2025,E,4,Z3,4,Eragrostis viscosa,3,3.2,Fenced,TFB,
15/04/2025,E,4,Z1,3,Digitaria erianthra,2,1.7,Fenced,TFB,
15/04/2025,E,4,Z1,3,Panicum maximum,1,1.7,Fenced,TFB,
15/04/2025,E,4,Z1,3,Eragrostis viscosa,3,3.7,Fenced,TFB,
15/04/2025,E,4,Z1,3,Eragrostis gummiflua,20,3.5,Fenced,TFB,
15/04/2025,E,4,Z1,4,Aristida adscensionis,1,2.5,Fenced,TFB,
15/04/2025,E,4,Z1,4,Eragrostis cylindriflora,1,0,Fenced,TFB,
15/04/2025,E,4,Z1,4,Heteropogon contortus,4,0,Fenced,TFB,
15/04/2025,E,4,Z1,4,,,2.3,Fenced,TFB,
15/04/2025,E,4,Z1,1,Heteropogon contortus,5,4.4,Fenced,TFB,
15/04/2025,E,4,Z1,1,Brachiaria nigropedata,2,7.5,Fenced,TFB,
15/04/2025,E,4,Z1,1,Panicum maximum,2,6.9,Fenced,TFB,
15/04/2025,E,4,Z1,1,Setaria incressata,2,7.6,Fenced,TFB,
15/04/2025,E,4,Z1,2,Brachiaria nigropedata,3,11.7,Fenced,TFB,
15/04/2025,E,4,Z1,2,Eragrostis curvula,2,8.2,Fenced,TFB,
15/04/2025,E,4,Z1,2,Panicum maximum,5,13.1,Fenced,TFB,
15/04/2025,E,4,Z1,2,Setaria incressata,3,37.2,Fenced,TFB,
15/04/2025,E,4,Z1,5,Cymbopogon excavatus,2,15.5,Fenced,TFB,
15/04/2025,E,4,Z1,5,,,0,Fenced,TFB,
15/04/2025,E,4,Z1,5,,,0,Fenced,TFB,
15/04/2025,E,4,Z1,5,,,0,Fenced,TFB,
15/04/2025,E,4,Z2,2,Eragrostis viscosa,5,0,Unfenced,TFB,
15/04/2025,E,4,Z2,2,Panicum maximum,8,2.1,Unfenced,TFB,
15/04/2025,E,4,Z2,2,Eragrostis gummiflua,3,6.8,Unfenced,TFB,
15/04/2025,E,4,Z2,2,,,5.3,Unfenced,TFB,
15/04/2025,E,4,Z2,1,Heteropogon contortus,3,2.9,Unfenced,TFB,Too many forbs
15/04/2025,E,4,Z2,1,,,2.9,Unfenced,TFB,
15/04/2025,E,4,Z2,1,,,0,Unfenced,TFB,
15/04/2025,E,4,Z2,1,,,0,Unfenced,TFB,
15/04/2025,E,4,Z2,5,Heteropogon contortus,4,2.5,Unfenced,TFB,
15/04/2025,E,4,Z2,5,Eragrostis viscosa,4,2.2,Unfenced,TFB,
15/04/2025,E,4,Z2,5,Enteropogon macrostachyus,1,0,Unfenced,TFB,
15/04/2025,E,4,Z2,5,,,4.5,Unfenced,TFB,
15/04/2025,E,4,Z2,4,Enteropogon macrostachyus,1,4,Unfenced,TFB,Too many forbs
15/04/2025,E,4,Z2,4,,,4,Unfenced,TFB,
15/04/2025,E,4,Z2,4,,,0,Unfenced,TFB,
15/04/2025,E,4,Z2,4,,,0,Unfenced,TFB,
15/04/2025,E,4,Z2,3,Heteropogon contortus,1,0,Unfenced,TFB,
15/04/2025,E,4,Z2,3,Setaria incressata,1,0,Unfenced,TFB,
15/04/2025,E,4,Z2,3,Panicum maximum,1,0,Unfenced,TFB,
15/04/2025,E,4,Z2,3,,,1.6,Unfenced,TFB,
15/04/2025,E,4,Z4,4,Heteropogon contortus,8,8.6,Unfenced,TFB,
15/04/2025,E,4,Z4,4,Cymbopogon excavatus,2,8,Unfenced,TFB,
15/04/2025,E,4,Z4,4,,,13.5,Unfenced,TFB,
15/04/2025,E,4,Z4,4,,,15.9,Unfenced,TFB,
15/04/2025,E,4,Z4,3,Panicum maximum,1,13.7,Unfenced,TFB,
15/04/2025,E,4,Z4,3,Heteropogon contortus,2,3.3,Unfenced,TFB,
15/04/2025,E,4,Z4,3,,,3.2,Unfenced,TFB,
15/04/2025,E,4,Z4,3,,,3.7,Unfenced,TFB,
15/04/2025,E,4,Z4,2,Eragrostis curvula,8,2.1,Unfenced,TFB,
15/04/2025,E,4,Z4,2,Panicum maximum,6,2.2,Unfenced,TFB,
15/04/2025,E,4,Z4,2,Brachiaria nigropedata,2,2.7,Unfenced,TFB,
15/04/2025,E,4,Z4,2,Chloris virgata,1,2.1,Unfenced,TFB,
15/04/2025,E,4,Z4,5,Brachiaria nigropedata,3,5,Unfenced,TFB,
15/04/2025,E,4,Z4,5,Panicum maximum,1,12.6,Unfenced,TFB,
15/04/2025,E,4,Z4,5,Eragrostis viscosa,5,12.5,Unfenced,TFB,
15/04/2025,E,4,Z4,5,Enteropogon macrostachyus,1,12.5,Unfenced,TFB,
15/04/2025,E,4,Z4,1,Heteropogon contortus,3,5.1,Unfenced,TFB,
15/04/2025,E,4,Z4,1,,,5.6,Unfenced,TFB,
15/04/2025,E,4,Z4,1,,,4.3,Unfenced,TFB,
15/04/2025,E,4,Z4,1,,,5,Unfenced,TFB,
15/04/2025,E,3,Z1,4,Eragrostis curvula,4,2.1,Fenced,TF,Too many forbs
15/04/2025,E,3,Z1,4,,,0,Fenced,TF,
15/04/2025,E,3,Z1,4,,,0,Fenced,TF,
15/04/2025,E,3,Z1,4,,,0,Fenced,TF,
15/04/2025,E,3,Z1,5,Heteropogon contortus,5,2.3,Fenced,TF,
15/04/2025,E,3,Z1,5,Eragrostis viscosa,12,2.6,Fenced,TF,
15/04/2025,E,3,Z1,5,Brachiaria nigropedata,2,2.8,Fenced,TF,
15/04/2025,E,3,Z1,5,Setaria incressata,2,5.3,Fenced,TF,
15/04/2025,E,3,Z1,1,Heteropogon contortus,2,14.8,Fenced,TF,
15/04/2025,E,3,Z1,1,Digitaria erianthra,26,10.6,Fenced,TF,
15/04/2025,E,3,Z1,1,,,9.8,Fenced,TF,
15/04/2025,E,3,Z1,1,,,8.5,Fenced,TF,
15/04/2025,E,3,Z1,2,Heteropogon contortus,10,2.7,Fenced,TF,
15/04/2025,E,3,Z1,2,Panicum maximum,1,3.4,Fenced,TF,
15/04/2025,E,3,Z1,2,Eragrostis gummiflua,3,2.9,Fenced,TF,
15/04/2025,E,3,Z1,2,,,4.1,Fenced,TF,
15/04/2025,E,3,Z1,3,Eragrostis cylindriflora,7,2,Fenced,TF,
15/04/2025,E,3,Z1,3,Heteropogon contortus,1,2,Fenced,TF,
15/04/2025,E,3,Z1,3,Chloris virgata,1,0,Fenced,TF,
15/04/2025,E,3,Z1,3,,,0,Fenced,TF,
15/04/2025,E,3,Z3,1,Heteropogon contortus,2,2.9,Fenced,TF,
15/04/2025,E,3,Z3,1,Cymbopogon excavatus,1,3.6,Fenced,TF,
15/04/2025,E,3,Z3,1,,,0,Fenced,TF,
15/04/2025,E,3,Z3,1,,,4.2,Fenced,TF,
15/04/2025,E,3,Z3,4,Aristida congesta B,1,10.1,Fenced,TF,
15/04/2025,E,3,Z3,4,Heteropogon contortus,2,6.3,Fenced,TF,
15/04/2025,E,3,Z3,4,Eragrostis rigidior,2,4.5,Fenced,TF,
15/04/2025,E,3,Z3,4,Eragrostis viscosa,2,5.6,Fenced,TF,
15/04/2025,E,3,Z3,4,Eragrostis cylindriflora,3,,Fenced,TF,
15/04/2025,E,3,Z3,4,Eragrostis gummiflua,14,,Fenced,TF,
15/04/2025,E,3,Z3,4,Enteropogon macrostachyus,1,,Fenced,TF,
15/04/2025,E,3,Z3,5,Heteropogon contortus,3,3.7,Fenced,TF,
15/04/2025,E,3,Z3,5,Eragrostis gummiflua,12,9.1,Fenced,TF,
15/04/2025,E,3,Z3,5,,,5.2,Fenced,TF,
15/04/2025,E,3,Z3,5,,,0,Fenced,TF,
15/04/2025,E,3,Z3,2,Brachiaria nigropedata,1,13.5,Fenced,TF,
15/04/2025,E,3,Z3,2,Heteropogon contortus,1,10.5,Fenced,TF,
15/04/2025,E,3,Z3,2,,,11,Fenced,TF,
15/04/2025,E,3,Z3,2,,,0,Fenced,TF,
15/04/2025,E,3,Z3,3,Eragrostis superba,1,10.4,Fenced,TF,
15/04/2025,E,3,Z3,3,Eragrostis viscosa,3,6.1,Fenced,TF,
15/04/2025,E,3,Z3,3,Eragrostis curvula,2,0,Fenced,TF,
15/04/2025,E,3,Z3,3,Chloris virgata,1,9.2,Fenced,TF,
15/04/2025,E,3,Z3,3,Eragrostis gummiflua,10,,Fenced,TF,
15/04/2025,E,3,Z4,2,Brachiaria nigropedata,1,9.2,Unfenced,TF,
15/04/2025,E,3,Z4,2,Eragrostis rigidior,1,7.1,Unfenced,TF,
15/04/2025,E,3,Z4,2,,,0,Unfenced,TF,
15/04/2025,E,3,Z4,2,,,0,Unfenced,TF,
15/04/2025,E,3,Z4,3,Enteropogon macrostachyus,1,1.7,Unfenced,TF,
15/04/2025,E,3,Z4,3,Heteropogon contortus,3,2.7,Unfenced,TF,
15/04/2025,E,3,Z4,3,Eragrostis rigidior,1,10.2,Unfenced,TF,
15/04/2025,E,3,Z4,3,,,1.9,Unfenced,TF,
15/04/2025,E,3,Z4,4,Heteropogon contortus,3,2.5,Unfenced,TF,
15/04/2025,E,3,Z4,4,Aristida adscensionis,3,0,Unfenced,TF,
15/04/2025,E,3,Z4,4,,,0,Unfenced,TF,
15/04/2025,E,3,Z4,4,,,0,Unfenced,TF,
15/04/2025,E,3,Z4,5,Heteropogon contortus,3,2.2,Unfenced,TF,
15/04/2025,E,3,Z4,5,Eragrostis viscosa,4,2.4,Unfenced,TF,
15/04/2025,E,3,Z4,5,Eragrostis gummiflua,11,2.1,Unfenced,TF,
15/04/2025,E,3,Z4,5,,,2.8,Unfenced,TF,
15/04/2025,E,3,Z4,1,Panicum maximum,3,3.1,Unfenced,TF,
15/04/2025,E,3,Z4,1,Cymbopogon nardus,3,3,Unfenced,TF,
15/04/2025,E,3,Z4,1,Brachiaria nigropedata,4,4.4,Unfenced,TF,
15/04/2025,E,3,Z4,1,,,4.5,Unfenced,TF,
15/04/2025,E,3,Z2,3,,0,0,Unfenced,TF,
15/04/2025,E,3,Z2,3,,0,0,Unfenced,TF,
15/04/2025,E,3,Z2,3,,0,0,Unfenced,TF,
15/04/2025,E,3,Z2,3,,0,0,Unfenced,TF,
15/04/2025,E,3,Z2,2,Diheteropogon anplactence,2,3.1,Unfenced,TF,
15/04/2025,E,3,Z2,2,Panicum maximum,3,3.5,Unfenced,TF,
15/04/2025,E,3,Z2,2,,,4.8,Unfenced,TF,
15/04/2025,E,3,Z2,2,,,3.1,Unfenced,TF,
15/04/2025,E,3,Z2,5,Heteropogon contortus,3,8.1,Unfenced,TF,
15/04/2025,E,3,Z2,5,Brachiaria nigropedata,2,4.9,Unfenced,TF,
15/04/2025,E,3,Z2,5,Eragrostis gummiflua,2,4.2,Unfenced,TF,
15/04/2025,E,3,Z2,5,Eragrostis viscosa,3,0,Unfenced,TF,
15/04/2025,E,3,Z2,4,Enteropogon macrostachyus,3,23,Unfenced,TF,
15/04/2025,E,3,Z2,4,Digitaria erianthra,1,13.5,Unfenced,TF,
15/04/2025,E,3,Z2,4,Heteropogon contortus,1,10.2,Unfenced,TF,
15/04/2025,E,3,Z2,4,,,0,Unfenced,TF,
15/04/2025,E,3,Z2,1,Eragrostis curvula,5,2.6,Unfenced,TF,
15/04/2025,E,3,Z2,1,Brachiaria nigropedata,2,2.1,Unfenced,TF,
15/04/2025,E,3,Z2,1,,,2.1,Unfenced,TF,
15/04/2025,E,3,Z2,1,,,2.1,Unfenced,TF,
15/04/2025,E,2,Z3,2,Aristida diffusa,1,7,Fenced,TF,
15/04/2025,E,2,Z3,2,Eragrostis rigidior,3,1.4,Fenced,TF,
15/04/2025,E,2,Z3,2,Panicum maximum,4,1.5,Fenced,TF,
15/04/2025,E,2,Z3,2,,,1.8,Fenced,TF,
15/04/2025,E,2,Z3,1,Heteropogon contortus,1,2.7,Fenced,TF,
15/04/2025,E,2,Z3,1,Panicum maximum,4,3.4,Fenced,TF,
15/04/2025,E,2,Z3,1,,,0,Fenced,TF,
15/04/2025,E,2,Z3,1,,,0,Fenced,TF,
15/04/2025,E,2,Z3,4,Eragrostis viscosa,4,5.3,Fenced,TF,
15/04/2025,E,2,Z3,4,Aristida adscensionis,1,8.3,Fenced,TF,
15/04/2025,E,2,Z3,4,Panicum maximum,1,10,Fenced,TF,
15/04/2025,E,2,Z3,4,,,9.4,Fenced,TF,
15/04/2025,E,2,Z3,3,Panicum maximum,5,6.9,Fenced,TF,
15/04/2025,E,2,Z3,3,,,2.5,Fenced,TF,
15/04/2025,E,2,Z3,3,,,6.2,Fenced,TF,
15/04/2025,E,2,Z3,3,,,2.5,Fenced,TF,
15/04/2025,E,2,Z3,5,Enteropogon macrostachyus,5,14.1,Fenced,TF,
15/04/2025,E,2,Z3,5,Panicum maximum,3,14.4,Fenced,TF,
15/04/2025,E,2,Z3,5,,,18.1,Fenced,TF,
15/04/2025,E,2,Z3,5,,,19.8,Fenced,TF,
15/04/2025,E,2,Z1,2,Panicum maximum,1,4.9,Fenced,TF,
15/04/2025,E,2,Z1,2,Enteropogon macrostachyus,3,3.5,Fenced,TF,
15/04/2025,E,2,Z1,2,Heteropogon contortus,2,7.1,Fenced,TF,
15/04/2025,E,2,Z1,2,Eragrostis viscosa,2,5.4,Fenced,TF,
15/04/2025,E,2,Z1,1,Panicum maximum,3,4.6,Fenced,TF,
15/04/2025,E,2,Z1,1,,,16.8,Fenced,TF,
15/04/2025,E,2,Z1,1,,,12.4,Fenced,TF,
15/04/2025,E,2,Z1,1,,,9.7,Fenced,TF,
15/04/2025,E,2,Z1,5,Panicum maximum,2,19.1,Fenced,TF,
15/04/2025,E,2,Z1,5,Enteropogon macrostachyus,3,14.7,Fenced,TF,
15/04/2025,E,2,Z1,5,Eragrostis viscosa,4,11.6,Fenced,TF,
15/04/2025,E,2,Z1,5,,,11.6,Fenced,TF,
15/04/2025,E,2,Z1,4,Panicum maximum,13,7.3,Fenced,TF,
15/04/2025,E,2,Z1,4,Eragrostis curvula,5,5.6,Fenced,TF,
15/04/2025,E,2,Z1,4,,,5.3,Fenced,TF,
15/04/2025,E,2,Z1,4,,,6.1,Fenced,TF,
15/04/2025,E,2,Z1,3,Panicum maximum,3,5.4,Fenced,TF,
15/04/2025,E,2,Z1,3,Eragrostis curvula,4,5.3,Fenced,TF,
15/04/2025,E,2,Z1,3,Chloris virgata,3,23.7,Fenced,TF,
15/04/2025,E,2,Z1,3,,,18.9,Fenced,TF,
15/04/2025,E,2,Z4,2,Enteropogon macrostachyus,3,3.4,Unfenced,TF,
15/04/2025,E,2,Z4,2,Eragrostis rigidior,4,2.6,Unfenced,TF,
15/04/2025,E,2,Z4,2,Brachiaria nigropedata,1,5,Unfenced,TF,
15/04/2025,E,2,Z4,2,,,4.5,Unfenced,TF,
15/04/2025,E,2,Z4,5,Heteropogon contortus,4,2.3,Unfenced,TF,
15/04/2025,E,2,Z4,5,Cymbopogon excavatus,1,5.2,Unfenced,TF,
15/04/2025,E,2,Z4,5,Eragrostis gummiflua,4,4.2,Unfenced,TF,
15/04/2025,E,2,Z4,5,,,4.4,Unfenced,TF,
15/04/2025,E,2,Z4,3,Panicum maximum,3,6,Unfenced,TF,
15/04/2025,E,2,Z4,3,Heteropogon contortus,5,11.9,Unfenced,TF,
15/04/2025,E,2,Z4,3,Enteropogon macrostachyus,1,10.3,Unfenced,TF,
15/04/2025,E,2,Z4,3,Setaria incressata,2,11.9,Unfenced,TF,
15/04/2025,E,2,Z4,4,Eragrostis rigidior,1,4,Unfenced,TF,
15/04/2025,E,2,Z4,4,Heteropogon contortus,2,3.5,Unfenced,TF,
15/04/2025,E,2,Z4,4,Panicum maximum,3,3.4,Unfenced,TF,
15/04/2025,E,2,Z4,4,,,3.8,Unfenced,TF,
15/04/2025,E,2,Z4,1,Enteropogon macrostachyus,6,13.3,Unfenced,TF,
15/04/2025,E,2,Z4,1,Heteropogon contortus,3,10.7,Unfenced,TF,
15/04/2025,E,2,Z4,1,Panicum maximum,3,10,Unfenced,TF,
15/04/2025,E,2,Z4,1,,,12.4,Unfenced,TF,
15/04/2025,E,2,Z2,3,Heteropogon contortus,2,11.9,Unfenced,TF,
15/04/2025,E,2,Z2,3,Diheteropogon anplactence,2,11.5,Unfenced,TF,
15/04/2025,E,2,Z2,3,,,8.5,Unfenced,TF,
15/04/2025,E,2,Z2,3,,,9.4,Unfenced,TF,
15/04/2025,E,2,Z2,4,Enteropogon macrostachyus,6,23.3,Unfenced,TF,
